,Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,pid
36,2002-04-12,ANA,OAK,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,8.0
37,2002-04-10,ANA,SEA,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,8.0
0,2010-10-03,SDP,@SFG,2,2B,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,10.0
1,2010-10-02,SDP,@SFG,2,2B,1,4,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.25,10.0
2,2010-10-01,SDP,@SFG,2,2B,1,4,5,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0.0,0.5,10.0
3,2010-09-30,SDP,CHC,2,2B,1,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.33299999999999996,10.0
4,2010-09-29,SDP,CHC,2,2B,1,4,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.25,10.0
5,2010-09-28,SDP,CHC,1,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
6,2010-09-27,SDP,CHC,1,2B,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,10.0
7,2010-09-26,SDP,CIN,2,2B,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,10.0
8,2010-09-25,SDP,CIN,2,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,10.0
9,2010-09-24,SDP,CIN,2,2B,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,10.0
10,2010-09-23,SDP,@LAD,2,2B,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,10.0
11,2010-09-22,SDP,@LAD,2,2B,1,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.25,10.0
12,2010-09-21,SDP,@LAD,2,2B,1,3,5,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.33299999999999996,10.0
13,2010-09-19,SDP,@STL,2,2B,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,10.0
14,2010-09-18,SDP,@STL,2,2B,1,4,5,3,3,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.75,10.0
15,2010-09-16,SDP,@STL,2,2B,1,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.33299999999999996,10.0
16,2010-09-15,SDP,@COL,2,2B,1,4,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.25,10.0
17,2010-09-14,SDP,@COL,2,2B,1,5,5,2,1,1,0,0,1,2,0,0,1,0,0,0,1,0,0.0,0.4,10.0
18,2010-09-13,SDP,@COL,9,2B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
20,2010-09-12,SDP,SFG,2,2B,1,4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.25,10.0
21,2010-09-11,SDP,SFG,2,2B,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.33299999999999996,10.0
22,2010-09-10,SDP,SFG,2,2B,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,10.0
23,2010-09-09,SDP,SFG,2,2B,1,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.25,10.0
24,2010-09-08,SDP,LAD,9,PH,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,10.0
25,2010-09-07,SDP,LAD,2,2B,1,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,10.0
26,2010-09-06,SDP,LAD,2,2B,1,3,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0,0.0,10.0
27,2010-09-05,SDP,COL,2,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,10.0
28,2010-09-04,SDP,COL,2,2B,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,10.0
29,2010-09-03,SDP,COL,1,2B,1,3,5,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0.0,0.33299999999999996,10.0
30,2010-08-31,SDP,@ARI,1,2B,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,10.0
31,2010-08-30,SDP,@ARI,1,2B,1,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.25,10.0
32,2010-08-29,SDP,PHI,1,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,10.0
33,2010-08-28,SDP,PHI,1,2B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,10.0
34,2010-08-27,SDP,PHI,1,2B,1,4,5,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.25,10.0
35,2010-08-26,SDP,ARI,1,2B,1,3,5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,10.0
36,2010-08-25,SDP,ARI,1,2B,1,4,5,3,3,0,0,0,3,0,1,0,1,0,0,0,0,1,0.0,0.75,10.0
37,2010-08-22,SDP,@MIL,1,2B,1,4,5,2,2,0,0,0,2,1,1,0,1,0,0,0,0,0,0.0,0.5,10.0
38,2010-08-21,SDP,@MIL,1,2B,1,4,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,10.0
40,2010-07-20,SDP,@ATL,2,2B,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,10.0
41,2010-07-18,SDP,ARI,5,2B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
42,2010-07-17,SDP,ARI,2,2B,1,4,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0.0,0.0,10.0
43,2010-07-16,SDP,ARI,2,2B,1,5,5,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.4,10.0
44,2010-07-06,SDP,@WSN,9,PH-2B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
45,2010-07-03,SDP,HOU,2,2B,1,2,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.5,10.0
46,2010-07-02,SDP,HOU,2,2B,1,4,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.25,10.0
47,2010-07-01,SDP,HOU,2,2B,1,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.2,10.0
48,2010-06-29,SDP,COL,2,2B,1,3,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.667,10.0
49,2010-06-28,SDP,COL,2,2B,1,5,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.4,10.0
50,2010-06-27,SDP,@FLA,2,2B,1,4,5,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,0.25,10.0
51,2010-06-26,SDP,@FLA,2,2B,1,4,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.5,10.0
52,2010-06-24,SDP,@TBR,2,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
53,2010-06-23,SDP,@TBR,2,2B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,10.0
54,2010-06-22,SDP,@TBR,2,2B,1,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,10.0
55,2010-06-20,SDP,BAL,2,2B,1,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.2,10.0
56,2010-06-19,SDP,BAL,1,2B,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,10.0
57,2010-06-18,SDP,BAL,1,2B,1,5,5,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.4,10.0
58,2010-06-16,SDP,TOR,1,2B,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,10.0
60,2010-06-15,SDP,TOR,1,2B,1,4,5,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0.0,0.25,10.0
61,2010-06-14,SDP,TOR,1,2B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,10.0
62,2010-06-13,SDP,SEA,1,2B,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,10.0
63,2010-06-12,SDP,SEA,1,2B,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.33299999999999996,10.0
64,2010-06-11,SDP,SEA,1,2B,1,4,5,2,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.5,10.0
65,2010-06-10,SDP,@NYM,1,2B,1,4,5,2,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0.0,0.5,10.0
66,2010-06-08,SDP,@NYM,1,2B,1,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.2,10.0
67,2010-06-07,SDP,@PHI,2,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
68,2010-06-06,SDP,@PHI,9,PH-2B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
69,2010-06-05,SDP,@PHI,2,2B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,10.0
70,2010-06-04,SDP,@PHI,2,2B,1,5,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.4,10.0
71,2010-06-02,SDP,NYM,2,2B,1,5,6,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0.0,0.2,10.0
72,2010-06-01,SDP,NYM,2,2B,1,4,4,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.5,10.0
73,2010-05-31,SDP,NYM,2,2B,1,4,5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,10.0
74,2010-05-30,SDP,WSN,1,PH-2B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
75,2010-05-29,SDP,WSN,2,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
76,2010-05-28,SDP,WSN,2,2B,1,5,5,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.4,10.0
77,2010-05-27,SDP,STL,2,2B,1,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.2,10.0
78,2010-05-26,SDP,STL,2,2B,1,5,6,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.2,10.0
80,2010-05-25,SDP,STL,2,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
81,2010-05-23,SDP,@SEA,2,2B,1,5,5,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.4,10.0
82,2010-05-22,SDP,@SEA,2,2B,1,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,10.0
83,2010-05-21,SDP,@SEA,2,2B,1,5,5,4,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.8,10.0
84,2010-05-20,SDP,@LAD,2,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,10.0
85,2010-05-19,SDP,@LAD,2,2B,1,4,6,2,2,0,0,0,1,2,1,0,0,1,0,0,0,1,0.0,0.5,10.0
86,2010-05-18,SDP,SFG,2,2B,1,6,6,2,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0.0,0.33299999999999996,10.0
87,2010-05-17,SDP,SFG,2,2B,1,4,5,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0.0,0.5,10.0
88,2010-05-16,SDP,LAD,2,2B,1,3,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.33299999999999996,10.0
89,2010-05-15,SDP,LAD,2,2B,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,10.0
90,2010-05-14,SDP,LAD,2,2B,1,4,4,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.75,10.0
91,2010-05-12,SDP,@SFG,2,2B,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,10.0
92,2010-05-11,SDP,@SFG,2,2B,1,2,5,2,2,0,0,0,0,2,3,0,0,0,0,0,0,1,0.0,1.0,10.0
93,2010-05-09,SDP,@HOU,5,PH-2B,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,10.0
94,2010-05-08,SDP,@HOU,2,2B,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,10.0
95,2010-05-07,SDP,@HOU,2,2B,1,5,5,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.4,10.0
96,2010-05-05,SDP,COL,2,2B,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
97,2010-05-04,SDP,COL,2,2B,1,4,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.5,10.0
98,2010-05-03,SDP,COL,2,2B,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,10.0
100,2010-05-01,SDP,MIL,2,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
101,2010-04-30,SDP,MIL,2,2B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,10.0
102,2010-04-29,SDP,MIL,2,2B,1,4,5,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.25,10.0
103,2010-04-28,SDP,@FLA,2,2B,1,5,5,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0.0,0.2,10.0
104,2010-04-27,SDP,@FLA,2,2B,1,5,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.6,10.0
105,2010-04-26,SDP,@FLA,2,2B,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,10.0
106,2010-04-25,SDP,@CIN,2,2B,1,4,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.5,10.0
107,2010-04-24,SDP,@CIN,2,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
108,2010-04-21,SDP,SFG,2,2B,1,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.2,10.0
109,2010-04-20,SDP,SFG,2,2B,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
110,2010-04-19,SDP,SFG,2,2B,1,5,5,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.4,10.0
111,2010-04-18,SDP,ARI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
112,2010-04-17,SDP,ARI,2,2B,1,4,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.25,10.0
113,2010-04-16,SDP,ARI,2,2B,1,5,5,3,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0.0,0.6,10.0
114,2010-04-14,SDP,ATL,2,2B,1,3,5,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.33299999999999996,10.0
115,2010-04-12,SDP,ATL,2,2B,1,5,6,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.6,10.0
116,2010-04-11,SDP,@COL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
117,2010-04-10,SDP,@COL,2,2B,1,7,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.14300000000000002,10.0
118,2010-04-09,SDP,@COL,2,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
119,2010-04-07,SDP,@ARI,2,2B,1,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,10.0
120,2010-04-05,SDP,@ARI,2,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0
0,2009-10-04,HOU,@NYM,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.0
1,2009-10-03,HOU,@NYM,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
2,2009-10-02,HOU,@NYM,8,PH,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,11.0
3,2009-09-30,HOU,@PHI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
4,2009-09-29,HOU,@PHI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
5,2009-09-26,HOU,CIN,8,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
6,2009-09-25,HOU,CIN,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
7,2009-09-23,HOU,STL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.0
8,2009-09-22,HOU,STL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.0
9,2009-09-20,HOU,@MIL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
10,2009-09-12,HOU,PIT,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
11,2009-09-10,HOU,ATL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.0
12,2009-09-09,HOU,ATL,8,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.0
13,2009-09-08,HOU,ATL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.0
14,2009-09-07,HOU,PHI,8,PH,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,11.0
15,2009-09-05,HOU,PHI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
16,2009-08-31,HOU,@CHC,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.0
17,2009-08-30,HOU,@ARI,8,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
18,2009-08-28,HOU,@ARI,5,PH-1B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
20,2009-08-27,HOU,@STL,6,RF,1,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.25,11.0
21,2009-08-26,HOU,@STL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.0
22,2009-08-25,HOU,@STL,8,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
23,2009-08-23,HOU,ARI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.0
24,2009-08-21,HOU,ARI,9,PH,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,11.0
25,2009-08-18,HOU,FLA,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
26,2009-08-16,HOU,@MIL,9,PH,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,11.0
27,2009-08-15,HOU,@MIL,9,PH,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,11.0
28,2009-08-14,HOU,@MIL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.0
29,2009-08-13,HOU,@FLA,5,PH,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,11.0
30,2009-08-11,HOU,@FLA,8,1B,1,3,5,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0.0,0.0,11.0
31,2009-08-10,HOU,@FLA,8,1B,1,3,4,2,0,1,0,1,1,3,1,0,0,0,0,0,0,0,0.0,0.667,11.0
32,2009-08-09,HOU,MIL,7,1B,1,3,3,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.33299999999999996,11.0
33,2009-08-08,HOU,MIL,2,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
34,2009-08-07,HOU,MIL,7,1B,1,2,3,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0,0.5,11.0
35,2009-07-18,HOU,@LAD,8,PH,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,11.0
36,2009-07-17,HOU,@LAD,8,1B,1,5,5,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.4,11.0
37,2009-07-16,HOU,@LAD,9,1B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
38,2009-07-07,HOU,PIT,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
40,2009-07-06,HOU,PIT,9,PH,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,11.0
41,2009-07-04,HOU,@SFG,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
42,2009-07-03,HOU,@SFG,3,PH-1B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
43,2009-07-01,HOU,@SDP,7,RF,1,3,4,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0.0,0.33299999999999996,11.0
44,2009-06-30,HOU,@SDP,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
45,2009-06-29,HOU,@SDP,4,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
46,2009-06-28,HOU,DET,4,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
47,2009-06-27,HOU,DET,9,PH,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,11.0
48,2009-06-26,HOU,DET,9,PH-LF,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,11.0
49,2009-06-25,HOU,KCR,9,PH,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,11.0
50,2009-06-24,HOU,KCR,9,PH,1,1,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0.0,1.0,11.0
51,2009-06-23,HOU,KCR,6,1B,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,11.0
52,2009-06-20,HOU,@MIN,8,LF,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
53,2009-06-19,HOU,@MIN,9,LF,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,11.0
54,2009-06-18,HOU,@TEX,8,LF,1,4,4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.25,11.0
55,2009-06-16,HOU,@TEX,8,LF,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
56,2009-06-14,HOU,@ARI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
57,2009-06-13,HOU,@ARI,2,RF,1,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.0
58,2009-06-11,HOU,CHC,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
60,2009-06-09,HOU,CHC,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
61,2009-06-07,HOU,PIT,4,PR-LF,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
62,2009-06-06,HOU,PIT,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
63,2009-06-04,HOU,COL,9,PH,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,11.0
64,2009-06-03,HOU,COL,4,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
65,2009-06-02,HOU,COL,8,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
66,2009-06-01,HOU,COL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
67,2009-05-30,HOU,@PIT,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
68,2009-05-26,HOU,@CIN,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
69,2009-05-25,HOU,@CIN,9,PH,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,11.0
70,2009-05-24,HOU,TEX,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
71,2009-05-23,HOU,TEX,9,PH,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,11.0
72,2009-05-22,HOU,TEX,2,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
73,2009-05-21,HOU,MIL,3,1B,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.0
74,2009-05-20,HOU,MIL,9,LF,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,11.0
75,2009-05-19,HOU,MIL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
76,2009-05-17,HOU,@CHC,4,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
77,2009-05-16,HOU,@CHC,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.0
78,2009-05-14,HOU,@COL,9,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
80,2009-05-13,HOU,@COL,4,PH-1B,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.0
81,2009-05-10,HOU,SDP,6,1B-LF,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,11.0
